Unnamed: 0,date,C,K,expiration_date,initial_moneyness,option_id,S,TTM,r,IV,delta
8514,2020-11-06,9.05,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,108.92690256,0.038356164383561646,0.0008366499108361,0.8275598923688954,0.6208738020712121
8515,2020-11-09,12.22,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,110.35009692,0.030136986301369864,0.0008866068479668,1.2497616966003215,0.6321931405267553
8517,2020-11-11,12.71,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,111.9452208,0.024657534246575342,0.0009125834690091,1.2982225134630183,0.6613780850052965
8518,2020-11-12,9.25,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,109.366278,0.021917808219178082,0.0008616286913632,1.0826330369494097,0.6309806827005227
8519,2020-11-13,12.25,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,111.6109134,0.019178082191780823,0.0008366499108361,1.429912945064207,0.6581555767765602
8520,2020-11-16,13.1,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,113.05321104,0.010958904109589041,0.0007607105863199,1.8641654427103072,0.6830668800732098
8522,2020-11-18,12.98,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,111.53450028,0.005479452054794521,0.0007097480692401,2.9314854827248285,0.6505251578053858
8524,2020-11-20,11.94,105.0,2020-11-20,ITM,IBM_2020-11-20_K105,111.69687816,0.0,0.0006078152428843,,
8555,2020-10-06,2.17,130.0,2020-11-20,OTM,IBM_2020-11-20_K130,116.50135308,0.1232876712328767,0.0008866068479668,0.4016383630656485,0.24006125861730582
8556,2020-10-07,2.61,130.0,2020-11-20,OTM,IBM_2020-11-20_K130,118.50719748,0.12054794520547946,0.0009125834690091,0.40031954820088717,0.27570092908029487
8557,2020-10-08,6.02,130.0,2020-11-20,OTM,IBM_2020-11-20_K130,125.59451436,0.1178082191780822,0.0009125834690091,0.45915749705291026,0.4446152467316209
8558,2020-10-09,3.9,130.0,2020-11-20,OTM,IBM_2020-11-20_K130,122.06040756,0.11506849315068493,0.0009125834690091,0.4213440032563388,0.35617046001726066
8559,2020-10-12,3.26,130.0,2020-11-20,OTM,IBM_2020-11-20_K130,121.50641244,0.10684931506849316,0.0009125834690091,0.40653276038248426,0.32950449983905794
8560,2020-10-13,2.71,130.0,2020-11-20,OTM,IBM_2020-11-20_K130,119.4910164,0.10410958904109589,0.0009125834690091,0.41710135115087915,0.2883071785337294
8561,2020-10-14,3.0,130.0,2020-11-20,OTM,IBM_2020-11-20_K130,120.29335416,0.10136986301369863,0.0010134862492662,0.42655276767362016,0.30757367585672823
8562,2020-10-15,2.44,130.0,2020-11-20,OTM,IBM_2020-11-20_K130,119.29043196,0.09863013698630137,0.0009375603529046,0.4116804861006582,0.2743849215274583
8563,2020-10-16,2.66,130.0,2020-11-20,OTM,IBM_2020-11-20_K130,120.28380252,0.0958904109589041,0.0008866068479668,0.41259433041919374,0.2934104537981145
